id,sold_price,sold_datetime
510,7829.0,2021-01-24 11:58:24.405022
512,8552.0,2021-01-19 21:47:40.061275
517,7398.0,2021-01-13 21:07:56.458053
518,6591.0,2021-01-22 07:31:03.930453
519,7897.0,2021-02-12 03:09:42.889833
522,8115.0,2021-01-30 03:46:48.654321
526,16102.0,2021-01-18 07:16:15.665620
529,11818.0,2021-02-01 13:34:59.824649
533,,
535,10214.0,2021-01-25 00:24:07.828379
538,9821.0,2021-01-21 17:22:34.009086
539,11248.0,2021-01-09 11:07:49.939166
540,10595.0,2021-01-17 07:52:29.271448
543,8120.0,2021-01-12 23:53:49.710624
545,,
546,7699.0,2021-03-02 20:18:45.156999
550,6065.0,2021-01-21 12:42:49.101217
553,9504.0,2021-01-20 00:34:58.715278
554,6811.0,2021-02-08 10:24:15.168634
555,7216.0,2021-01-13 16:54:21.383503
567,6616.0,2021-01-06 23:28:46.313312
571,8926.0,2021-02-08 10:11:50.956744
572,8588.0,2021-01-18 06:53:31.113692
576,,
581,8178.0,2021-02-03 10:25:39.532335
582,,
586,10800.0,2021-01-22 11:45:40.277462
587,4724.0,2021-02-10 10:11:12.277667
588,7050.0,2021-02-12 18:42:11.049817
593,,
598,7465.0,2021-01-20 07:31:50.748607
605,7395.0,2021-02-01 23:27:46.286710
609,,
611,11744.0,2021-01-30 06:17:33.285644
614,12553.0,2021-01-16 23:55:03.374138
618,8581.0,2021-02-02 22:32:04.721191
631,9068.0,2021-01-20 22:19:04.300456
632,6555.0,2021-01-29 18:58:43.591856
635,,
638,12813.0,2021-02-03 08:09:25.151238
641,6859.0,2021-01-15 05:50:58.310204
644,,
645,7845.0,2021-01-28 04:50:06.709212
647,9688.0,2021-01-23 12:16:33.514349
652,,
654,11772.0,2021-01-25 16:50:56.490783
676,,
681,6435.0,2021-01-17 16:42:00.527540
690,,
693,9518.0,2021-02-06 00:14:12.050917
694,10490.0,2021-02-14 08:51:06.902867
699,7140.0,2021-02-03 04:59:12.929277
704,10491.0,2021-01-17 22:04:48.976834
707,10662.0,2021-02-08 00:46:59.760988
709,9793.0,2021-01-15 09:36:58.015268
712,12786.0,2021-02-18 00:24:49.097241
713,7270.0,2021-02-24 13:14:14.928797
716,13404.0,2021-02-15 11:45:59.594048
720,,
723,13565.0,2021-02-02 22:25:17.273090
724,,
728,8104.0,2021-01-15 08:37:15.861305
731,,
732,11416.0,2021-01-19 21:04:38.828895
735,12514.0,2021-01-09 01:27:57.450996
739,5658.0,2021-02-21 10:30:54.538477
742,6682.0,2021-01-26 05:41:26.647013
743,,
745,13063.0,2021-01-23 16:36:14.373028
746,6172.0,2021-01-17 21:53:13.883222
753,12407.0,2021-01-15 13:38:06.450359
761,9467.0,2021-01-29 10:38:19.543943
766,,
767,8675.0,2021-02-01 10:33:42.767931
772,7016.0,2021-01-28 01:42:10.423814
773,8072.0,2021-02-09 00:02:18.353684
774,11259.0,2021-01-05 11:41:11.600620
778,9115.0,2021-01-15 00:13:24.522063
782,9665.0,2021-02-14 00:04:40.569176
783,7593.0,2021-01-04 12:00:28.495921
785,7888.0,2021-01-21 18:04:43.875153
787,,
799,20343.0,2021-01-13 07:53:27.596796
803,7264.0,2021-01-25 09:51:57.416380
808,,
824,8584.0,2021-01-14 23:39:44.376708
825,6572.0,2021-01-24 23:39:57.569247
826,6102.0,2021-02-04 01:49:49.151998
827,,
837,8990.0,2021-01-16 14:06:24.428076
841,,
843,9000.0,2021-02-06 11:27:05.612355
845,9746.0,2021-01-23 12:20:55.593206
846,8741.0,2021-01-29 09:31:50.357341
860,9211.0,2021-01-30 09:57:09.373446
861,,
864,11916.0,2021-01-14 11:00:39.048821
866,12154.0,2021-02-19 16:29:03.540600
869,9632.0,2021-01-26 13:32:34.085299
870,8897.0,2021-01-06 18:17:59.394567
885,7268.0,2021-02-10 19:38:15.849855
904,7381.0,2021-01-20 03:48:16.193352
920,5711.0,2021-01-31 13:32:04.250315
922,7063.0,2021-01-18 12:56:50.576878
931,7958.0,2021-01-30 18:29:20.329042
936,,
942,,
943,8765.0,2021-01-20 18:10:02.159193
948,13288.0,2021-01-15 00:30:34.105877
949,17120.0,2021-01-20 17:52:23.007227
953,,
970,7516.0,2021-01-14 22:03:08.550774
973,8263.0,2021-01-25 23:36:31.079978
976,6848.0,2021-01-09 04:36:10.482841
981,19977.0,2021-01-19 14:08:05.051124
984,7473.0,2021-01-22 21:04:30.450936
989,,
992,11118.0,2021-02-01 05:14:19.939631
1001,,
1002,,
1005,18754.0,2021-01-16 03:16:27.715094
1008,7713.0,2021-01-27 05:44:47.272770
1010,8974.0,2021-02-11 21:33:41.420845
1011,8455.0,2021-01-18 00:35:38.090536
1029,8087.0,2021-01-12 23:45:33.087886
1032,,
1033,11860.0,2021-01-19 17:51:35.222809
1036,,
1041,7178.0,2021-01-29 04:58:26.692237
1042,6091.0,2021-01-11 20:50:56.374173
1046,7667.0,2021-01-29 08:48:03.741909
1047,7047.0,2021-02-05 19:16:15.682934
1053,8394.0,2021-01-14 18:43:39.781302
1054,15781.0,2021-02-07 20:06:08.129437
1055,9482.0,2021-01-19 11:35:42.012047
1057,,
1059,15267.0,2021-01-11 22:03:15.473742
1062,8442.0,2021-01-20 19:09:10.122760
1064,11012.0,2021-01-19 13:52:29.154292
1068,,
1076,,
1080,10360.0,2021-02-08 20:34:10.782733
1087,8894.0,2021-01-26 16:01:30.622092
1098,9070.0,2021-01-17 01:47:24.712200
1118,13513.0,2021-01-23 18:53:37.996661
1125,9474.0,2021-01-16 18:39:16.133435
1126,8739.0,2021-01-19 13:18:49.196118
1132,7648.0,2021-02-07 13:19:25.010262
1136,,
1146,,
1149,7210.0,2021-01-01 21:19:43.152523
1150,11950.0,2021-01-26 03:26:11.483202
1154,,
1158,10358.0,2021-01-17 04:50:44.703118
1160,11987.0,2021-02-01 17:49:42.296163
1165,6721.0,2021-01-30 03:24:17.612802
1166,,
1170,8546.0,2021-01-10 22:54:24.716088
1175,9416.0,2021-01-16 23:07:14.991232
1177,8382.0,2021-01-18 04:27:14.129178
1188,10687.0,2021-01-24 15:52:46.648250
1203,,
1212,7455.0,2021-01-19 13:28:02.099247
1214,10298.0,2021-02-02 22:07:03.077559
1215,7138.0,2021-01-13 23:31:19.826926
1219,13339.0,2021-01-28 08:05:37.531233
1221,8399.0,2021-02-03 17:54:32.596276
1224,7596.0,2021-02-02 03:34:14.433088
1226,8244.0,2021-01-29 03:38:39.337288
1229,,
1230,,
1233,7583.0,2021-02-04 04:54:13.849926
1242,,
1251,8284.0,2021-01-31 04:11:10.457678
1253,8761.0,2021-01-10 02:43:55.533218
1255,6375.0,2021-02-02 11:31:40.933150
1262,8372.0,2021-02-18 17:09:41.103921
1264,9272.0,2021-02-05 17:32:00.916149
1269,10378.0,2021-01-23 00:22:30.386105
1280,7048.0,2021-01-17 21:53:43.459609
1284,7187.0,2021-02-01 11:55:01.388935
1294,8138.0,2021-02-02 13:45:55.496912
1301,17280.0,2021-01-19 04:18:50.027494
1305,8528.0,2021-02-11 15:34:47.196456
1309,10265.0,2021-02-02 19:49:40.760472
1316,8805.0,2021-01-23 22:20:58.958190
1317,,
1319,,
1324,,
1336,8132.0,2021-01-17 00:29:46.736051
1337,12475.0,2021-01-17 15:20:53.615081
1343,8135.0,2021-01-25 11:02:18.431582
1347,7291.0,2021-01-18 20:14:02.400100
1351,,
1353,16485.0,2021-02-14 00:26:43.010047
1355,6388.0,2021-01-14 05:10:57.004382
1357,9133.0,2021-01-31 13:19:12.388180
1360,,
1362,13939.0,2021-01-23 11:50:53.773210
1366,8816.0,2021-01-31 14:13:22.379587
1369,8307.0,2021-01-15 02:18:42.254813
1374,6293.0,2021-02-05 08:40:25.903350
1377,14754.0,2021-01-20 06:24:30.037080
1379,,
1380,7784.0,2021-01-17 12:05:29.567762
1384,9659.0,2021-01-29 08:27:33.636948
1387,9751.0,2021-01-22 21:20:17.995210
1388,,
1390,6008.0,2021-01-07 15:43:07.265719
1392,14962.0,2021-01-17 21:48:43.903543
1394,7029.0,2021-01-27 06:16:07.343338
1396,8516.0,2021-01-31 10:35:00.616326
1397,9203.0,2021-02-26 15:00:30.324625
1401,7399.0,2021-01-24 21:42:33.345490
1406,11280.0,2021-01-16 00:12:29.709820
1407,,
1409,7940.0,2021-02-02 06:20:11.672684
1412,10426.0,2021-02-04 19:28:15.772964
1413,7246.0,2021-01-19 15:06:49.018867
1417,8211.0,2021-01-22 11:57:03.974164
1418,9614.0,2021-01-18 06:38:14.031279
1420,,
1428,,
1429,7681.0,2021-01-30 23:15:21.683856
1432,9544.0,2021-01-18 09:42:44.854756
1433,,
1434,6808.0,2021-01-17 10:07:20.969900
1436,10873.0,2021-01-14 13:11:05.345718
1440,7582.0,2021-01-09 01:10:04.983672
1442,8377.0,2021-01-11 06:30:23.088012
1445,,
1453,8329.0,2021-01-19 23:35:26.052839
1456,,
1457,,
1463,7999.0,2021-01-23 14:41:58.282327
1470,,
1473,7923.0,2021-01-26 01:38:53.259951
1474,7547.0,2021-02-08 11:03:43.102278
1479,12681.0,2021-02-22 02:40:53.833302
1480,,
1483,9775.0,2021-02-03 16:30:17.834614
1484,,
1490,8800.0,2021-01-31 05:21:59.261944
1497,6565.0,2021-02-04 21:01:13.417386
1500,8614.0,2021-01-22 19:32:58.006794
1502,,
1504,11097.0,2021-02-15 02:37:03.570790
1512,9240.0,2021-01-27 21:32:34.962617
1517,8372.0,2021-01-22 18:32:58.363433
1525,10376.0,2021-01-20 18:22:51.155352
1526,7546.0,2021-02-01 01:52:20.702610
1529,8172.0,2021-01-23 13:27:07.288340
1533,,
1534,12577.0,2021-01-26 17:26:26.820883
1539,6628.0,2021-01-30 13:22:15.310000
1542,13076.0,2021-01-09 10:24:23.570649
1553,6354.0,2021-01-18 14:16:08.144936
1554,7518.0,2021-01-03 06:20:24.014748
1555,,
1557,15434.0,2021-01-19 00:15:39.452233
1559,12529.0,2021-01-31 14:13:09.951448
1562,10265.0,2021-01-30 20:32:41.079534
1564,8054.0,2021-01-11 20:48:01.514961
1565,9934.0,2021-02-09 03:42:24.692374
1567,7240.0,2021-02-03 14:56:23.725918
1568,7692.0,2021-01-11 16:15:20.722471
1571,,
1572,9044.0,2021-01-06 05:30:11.694880
1576,,
1578,,
1581,10248.0,2021-01-30 10:12:43.373727
1584,,
1587,8671.0,2021-02-04 19:06:32.357470
1597,16442.0,2021-01-29 08:41:39.221872
1605,10930.0,2021-02-05 16:16:43.987688
1610,,
1613,8699.0,2021-01-28 04:46:16.445036
1614,8047.0,2021-01-12 10:42:52.461726
1619,7891.0,2021-01-25 17:14:01.293136
1637,6810.0,2021-01-15 13:56:05.133748
1653,8918.0,2021-01-23 08:16:45.919599
1656,,
1659,8053.0,2021-02-11 11:15:29.799062
1660,,
1662,9473.0,2021-01-21 12:48:49.739989
1666,8765.0,2021-02-07 03:08:06.889024
1669,8679.0,2021-01-06 15:29:31.841588
1672,,
1674,7035.0,2021-01-16 15:24:20.689787
1675,13050.0,2021-01-14 17:37:26.798664
1684,13107.0,2021-02-12 16:35:14.018017
1688,6914.0,2021-02-02 18:53:11.675096
1689,8191.0,2021-01-21 00:02:51.358915
1698,10471.0,2021-01-14 17:16:38.528760
1702,10893.0,2021-01-10 09:10:38.588371
1704,6758.0,2021-02-08 00:09:12.652324
1708,6620.0,2021-02-16 13:13:53.046427
1711,13342.0,2021-02-16 02:34:44.968018
1713,8567.0,2021-01-09 04:05:55.370316
1715,8057.0,2021-01-31 04:53:55.794738
1728,7139.0,2021-01-19 20:53:50.100854
1733,9670.0,2021-01-27 07:59:36.314325
1735,8562.0,2021-01-26 05:00:25.053874
1741,8924.0,2021-02-01 14:09:12.532633
1742,8570.0,2021-01-07 06:33:56.802556
1744,9425.0,2021-01-24 05:00:49.138622
1745,,
1754,10490.0,2021-01-24 00:19:21.772361
1757,9775.0,2021-01-28 02:22:36.157371
1759,8123.0,2021-02-03 07:49:33.256686
1767,6897.0,2021-02-04 12:00:19.895889
1771,7645.0,2021-01-18 18:19:53.484793
1777,9502.0,2021-01-26 15:16:52.902798
1784,,
1785,,
1799,9384.0,2021-01-29 19:03:06.464225
1806,7680.0,2021-01-30 16:23:03.443749
1819,9118.0,2021-01-20 03:30:17.072545
1821,,
1833,8836.0,2021-02-07 19:46:05.598416
1837,7910.0,2021-01-12 21:52:27.493135
1848,,
1852,,
1863,8897.0,2021-01-20 15:39:15.455828
1866,7262.0,2021-01-24 02:18:35.740045
1868,,
1872,5481.0,2021-02-18 03:33:45.696085
1878,7754.0,2021-01-11 23:58:51.045871
1880,6728.0,2021-01-19 06:25:37.195218
1886,9626.0,2021-01-23 06:05:14.171793
1888,8667.0,2021-01-22 19:01:00.798228
1893,8372.0,2021-01-21 17:20:38.574140
1897,5991.0,2021-01-16 21:54:33.504976
1898,5995.0,2021-02-06 10:09:27.249275
1900,9074.0,2021-01-15 17:31:14.289298
1902,8260.0,2021-01-22 02:08:17.018505
1904,10714.0,2021-01-18 04:42:27.827500
1905,8044.0,2021-01-27 22:56:15.768053
1916,11050.0,2021-01-20 08:56:14.644113
1925,9064.0,2021-01-10 17:26:57.608098
1928,,
1938,,
1942,19808.0,2021-01-30 14:50:23.314411
1945,10326.0,2021-01-20 01:16:49.749382
1946,13036.0,2021-02-04 11:39:54.185031
1947,9183.0,2021-01-03 19:49:26.273578
1951,8170.0,2021-01-24 17:52:28.381897
1952,9360.0,2021-01-11 23:54:21.870946
1953,16999.0,2021-01-24 07:54:07.883292
1958,8175.0,2021-02-07 10:06:40.113617
1959,6081.0,2021-01-11 03:16:51.074582
1966,,
1968,8686.0,2021-01-24 10:08:19.682885
1973,7549.0,2021-01-24 12:09:01.684446
1975,7301.0,2021-01-12 23:35:54.382567
1976,8031.0,2021-01-23 03:59:08.762010
1977,7010.0,2021-01-19 12:02:41.442367
1981,9446.0,2021-02-14 18:39:55.360682
1986,8087.0,2021-01-14 21:45:36.038362
1990,15642.0,2021-01-28 08:58:29.635127
1992,8917.0,2021-02-06 18:46:08.439142
1995,,
2003,10904.0,2021-01-14 14:43:02.710029
2009,9177.0,2021-01-16 19:23:15.238479
2016,6291.0,2021-01-19 06:49:14.340455
2017,9484.0,2021-01-12 09:50:10.987007
2018,,
2020,10500.0,2021-01-07 06:30:32.367052
2022,14474.0,2021-01-21 06:34:10.558975
2024,12278.0,2021-01-11 17:06:15.577777
2035,5786.0,2021-01-19 15:15:46.207307
2038,15880.0,2021-01-18 13:12:00.088813
2045,9987.0,2021-01-23 18:02:20.769797
2047,7470.0,2021-01-27 16:14:30.465235
2049,,
2050,13441.0,2021-01-23 12:27:44.352758
2053,6305.0,2021-01-23 02:37:33.510577
2055,13478.0,2021-01-18 21:55:08.302612
2060,12077.0,2021-01-18 11:03:25.901166
2062,7012.0,2021-01-25 11:56:17.479099
2063,9046.0,2021-01-22 16:10:22.783655
2067,12954.0,2021-01-12 16:47:56.264969
2070,9320.0,2021-02-02 06:04:50.944010
2071,8787.0,2021-01-15 19:13:27.638953
2086,,
2090,,
2096,15363.0,2021-01-22 06:36:54.871592
2097,19095.0,2021-01-20 20:50:00.961313
2099,,
2100,9669.0,2021-02-06 01:18:44.772013
2109,8172.0,2021-02-07 12:18:28.821207
2113,10021.0,2021-01-27 06:14:45.310851
2114,8865.0,2021-01-27 18:14:10.972955
2115,10730.0,2021-01-23 15:23:47.063651
2118,8227.0,2021-01-27 04:45:51.583651
2124,16168.0,2021-01-28 13:08:09.039871
2125,20255.0,2021-01-31 11:52:02.879737
2126,,
2128,9763.0,2021-01-23 14:58:21.411568
2132,8918.0,2021-01-07 08:45:37.070960
2135,7431.0,2021-02-01 16:29:11.179302
2142,8970.0,2021-01-26 06:41:14.395182
2146,6512.0,2021-01-19 00:01:23.117924
2150,,
2151,,
2158,9475.0,2021-01-16 16:34:54.347911
2161,6388.0,2021-02-06 00:38:18.009752
2171,6858.0,2021-01-27 20:24:25.109172
2179,8328.0,2021-01-31 05:10:53.166265
2186,16933.0,2021-01-16 02:05:04.259143
2188,8935.0,2021-01-22 13:47:14.067923
2200,8570.0,2021-01-25 08:59:27.333234
2203,17291.0,2021-01-11 12:07:10.604037
2216,11929.0,2021-02-01 20:33:20.168102
2219,12169.0,2021-01-18 10:34:13.446466
2220,5460.0,2021-01-30 13:03:31.202903
2226,7970.0,2021-01-21 02:04:42.307687
2228,8357.0,2021-01-27 01:40:32.301453
2237,10908.0,2021-01-05 17:03:59.505610
2238,13550.0,2021-01-11 20:08:12.728461
2239,7632.0,2021-01-23 14:03:56.718029
2244,,
2247,7787.0,2021-02-05 17:01:35.964684
2252,17082.0,2021-01-20 21:01:06.906552
2255,8016.0,2021-01-16 14:47:47.261211
2256,7831.0,2021-02-17 16:51:14.472162
2261,17039.0,2021-01-22 11:47:09.263390
2262,11855.0,2021-01-22 21:06:37.637680
2266,7923.0,2021-02-04 10:08:35.679477
2276,,
2286,12592.0,2021-01-29 22:50:53.814550
2293,,
2295,10485.0,2021-01-22 23:03:38.651853
2297,7784.0,2021-01-30 19:09:53.974071
2301,7710.0,2021-01-10 18:39:41.351929
2302,6579.0,2021-01-11 08:05:39.946987
2320,9146.0,2021-01-19 04:49:56.946457
2324,,
2326,8059.0,2021-01-27 09:18:35.699233
2329,11174.0,2021-02-03 01:08:16.435007
2336,6758.0,2021-02-07 22:34:34.320161
2340,8426.0,2021-02-03 12:13:14.365163
2345,8461.0,2021-02-11 23:19:27.705551
2347,7672.0,2021-02-03 17:25:11.185206
2356,8780.0,2021-01-23 00:11:52.487984
2359,,
2361,10413.0,2021-02-05 17:19:21.766236
2362,9779.0,2021-01-12 04:52:46.191890
2363,12325.0,2021-02-06 21:42:26.056123
2364,,
2367,11904.0,2021-01-09 11:54:50.077938
2380,13809.0,2021-01-04 18:40:45.277864
2389,10702.0,2021-01-25 09:36:41.172570
2394,19797.0,2021-01-26 00:32:48.537185
2399,8994.0,2021-01-19 22:27:51.359226
2400,7601.0,2020-12-30 21:03:55.255143
2406,7601.0,2021-01-06 13:13:49.983822
2413,7025.0,2021-01-24 18:52:09.886517
2415,11477.0,2021-01-12 00:12:38.429279
2425,7064.0,2021-01-15 16:18:26.027064
2429,,
2433,10472.0,2021-01-15 17:03:23.717162
2435,,
2439,11320.0,2021-01-12 23:43:20.783355
2440,9503.0,2021-01-23 17:36:28.209136
2443,9034.0,2021-02-08 02:01:00.369613
2452,6400.0,2021-02-03 02:05:52.174363
2454,10871.0,2021-01-31 18:37:42.633963
2460,7591.0,2021-01-25 11:03:09.799533
2462,,
2465,14552.0,2021-01-10 18:09:16.784114
2470,,
2471,8178.0,2021-01-31 01:00:42.888892
2472,,
2478,6912.0,2021-01-19 03:36:44.542811
2481,,
2487,15109.0,2021-02-11 04:44:33.964248
2495,5382.0,2021-01-14 13:14:12.916774
2498,9469.0,2021-02-11 22:36:30.410153
2525,14142.0,2021-01-27 10:53:32.661407
2531,,
2534,,
2536,10846.0,2021-01-18 12:12:00.805900
2537,20395.0,2021-01-01 21:34:28.138007
2539,9504.0,2021-01-28 02:48:53.002634
2548,19388.0,2021-01-30 03:35:27.759259
2552,8534.0,2021-02-01 05:13:24.072710
2569,8347.0,2021-01-24 10:29:49.958678
2570,,
2575,10189.0,2021-02-21 01:10:28.677457
2585,9585.0,2021-01-20 06:48:58.788620
2586,8453.0,2021-01-21 08:39:38.050096
2587,8944.0,2021-01-24 00:40:47.500675
2591,,
2593,9776.0,2021-02-01 01:21:51.333519
2595,,
2599,6343.0,2021-02-21 05:21:28.692348
2620,7589.0,2021-01-16 11:27:52.315478
2623,8718.0,2021-01-22 14:38:36.221715
2624,,
2631,8730.0,2021-01-17 06:57:45.547866
2633,,
2637,,
2638,7648.0,2021-01-30 13:07:18.636007
2639,10535.0,2021-01-21 15:36:11.885160
2645,9426.0,2021-01-27 06:54:49.587811
2648,8384.0,2021-01-11 20:49:20.066932
2649,,
2658,,
2666,,
2667,9607.0,2021-01-16 02:38:37.635628
2671,11337.0,2021-02-02 05:21:34.708881
2674,6409.0,2021-01-08 16:18:05.817028
2676,,
2685,,
2687,11888.0,2021-01-07 05:38:43.143114
2689,10390.0,2021-02-21 17:24:09.372146
2693,7471.0,2021-01-17 20:37:42.393586
2696,7306.0,2021-01-18 11:25:50.134923
2700,6214.0,2021-01-20 03:06:43.212934
2701,8520.0,2021-01-14 01:18:03.890664
2704,7639.0,2021-02-15 09:18:33.066739
2705,7204.0,2021-01-27 06:21:24.272757
2724,8367.0,2021-01-17 14:54:28.035219
2725,10618.0,2021-02-24 19:47:59.815475
2728,6961.0,2021-01-30 09:50:46.614532
2736,,
2740,6183.0,2021-02-07 12:23:08.248845
2745,7437.0,2021-02-12 03:00:33.525366
2747,8079.0,2021-02-03 22:46:23.990299
2754,11185.0,2021-01-19 14:48:53.860125
2758,8257.0,2021-01-10 23:45:16.136432
2759,,
2766,7787.0,2021-01-24 23:44:39.909735
2769,,
2774,9818.0,2021-01-15 17:02:28.133494
2778,9764.0,2021-02-05 01:25:29.448259
2785,8990.0,2021-02-01 07:19:36.609350
2786,7292.0,2021-01-31 16:28:40.683999
2790,9266.0,2021-01-15 15:42:46.135198
2793,11313.0,2021-01-18 06:57:13.140985
2797,,
2798,,
2800,7378.0,2021-01-23 08:03:45.364404
2804,6982.0,2021-01-25 17:20:52.167193
2810,10493.0,2021-01-16 09:54:25.065026
2815,11367.0,2021-01-17 17:56:58.322795
2817,8173.0,2021-01-19 19:20:08.200410
2828,,
2831,7656.0,2021-01-09 08:37:28.430907
2834,,
2838,8668.0,2021-01-10 05:03:17.778341
2840,6224.0,2021-01-19 06:03:42.826718
2844,7511.0,2021-02-06 14:25:55.090638
2848,10608.0,2021-02-03 00:15:39.754856
2854,8171.0,2021-01-12 12:56:48.827463
2863,6581.0,2021-02-03 20:07:10.238462
2865,12576.0,2021-02-14 08:04:00.736121
2871,6435.0,2021-01-20 21:05:11.053891
2877,6731.0,2021-01-30 19:49:04.319798
2882,11136.0,2021-01-08 12:03:12.222702
2883,,
2904,10627.0,2021-01-25 14:57:42.353329
2913,9107.0,2021-01-17 03:35:59.346014
2922,,
2927,,
2937,,
2939,8598.0,2021-01-13 06:10:19.630575
2941,7277.0,2021-01-29 02:00:03.691020
2948,8994.0,2021-02-13 03:50:31.538627
2955,9267.0,2021-01-13 10:39:51.032192
2962,8048.0,2021-01-23 11:29:55.868084
2971,9411.0,2021-01-14 02:00:51.695480
2977,6535.0,2021-02-03 08:56:07.259684
2985,15872.0,2021-01-30 21:05:41.818027
2991,7728.0,2021-01-14 21:33:45.050207
3002,10157.0,2021-01-25 12:39:33.794492
3005,,
3011,7474.0,2021-01-03 15:11:39.890346
3017,7818.0,2021-01-21 21:37:50.485574
3022,,
3025,7654.0,2021-02-05 02:54:28.928434
3027,7349.0,2021-01-21 02:00:27.821668
3031,12824.0,2021-02-03 15:14:07.562868
3034,6535.0,2021-01-12 21:34:28.059815
3043,14250.0,2021-01-25 00:01:52.534603
3046,,
3050,,
3052,,
3061,8043.0,2021-02-05 17:15:10.426972
3073,7460.0,2021-01-04 13:52:49.243920
3074,,
3077,8494.0,2021-01-26 01:52:26.559314
3081,10074.0,2021-01-26 07:58:56.216450
3082,6549.0,2021-02-01 17:53:25.924659
3083,9230.0,2021-01-26 03:48:54.657691
3090,9564.0,2021-01-19 20:14:52.411787
3091,,
3098,13298.0,2021-01-13 14:29:59.570219
3104,,
3107,11035.0,2021-02-05 05:59:32.981436
3120,10130.0,2021-02-01 01:14:28.735607
3122,,
3124,8177.0,2021-02-15 17:20:27.090469
3125,10964.0,2021-02-12 18:54:16.353243
3129,9346.0,2021-01-09 15:39:37.541233
3137,7966.0,2021-01-11 17:23:57.799798
3138,15916.0,2021-01-27 20:09:31.703746
3142,7911.0,2021-01-24 16:54:31.335603
3144,9996.0,2021-01-08 15:08:33.614566
3151,7172.0,2021-01-27 20:45:15.249264
3161,,
3177,9284.0,2021-01-13 04:02:48.837201
3178,9610.0,2021-01-21 23:22:02.582559
3180,8630.0,2021-01-07 12:35:40.063848
3187,8117.0,2021-01-14 09:22:35.711395
3191,5352.0,2021-02-04 01:59:35.618404
3193,6210.0,2021-01-20 09:36:50.298145
3196,,
3202,6915.0,2021-02-01 21:58:28.725082
3203,,
3205,,
3206,9943.0,2021-01-19 12:08:00.228175
3207,6186.0,2021-01-24 15:37:29.161891
3208,7864.0,2021-01-20 16:05:15.933651
3210,6782.0,2021-02-20 19:13:12.439078
3211,9856.0,2021-01-16 22:09:40.599517
3212,9776.0,2021-02-12 16:14:46.104893
3213,10421.0,2021-01-25 17:42:17.448318
3222,6965.0,2021-01-19 23:37:48.414584
3224,8730.0,2021-01-30 00:46:00.222543
3225,9355.0,2021-02-05 17:19:02.128543
3226,8332.0,2021-01-11 06:36:47.698880
3231,15239.0,2021-01-27 22:53:26.363404
3241,,
3245,,
3250,7219.0,2021-03-05 05:51:10.761491
3257,7923.0,2021-01-31 19:46:16.299643
3262,8556.0,2021-02-07 23:57:24.179531
3269,,
3275,9729.0,2021-01-23 02:41:16.253984
3279,10417.0,2021-02-01 23:16:30.436438
3283,12341.0,2021-02-05 11:48:14.875588
3285,10774.0,2021-01-18 15:38:06.656310
3286,13898.0,2021-01-15 20:10:28.446275
3292,6017.0,2021-02-16 22:49:30.758264
3293,8662.0,2021-01-29 12:32:57.767127
3300,7301.0,2021-01-29 23:45:41.569621
3308,8349.0,2021-02-05 22:09:28.763755
3309,,
3315,10118.0,2021-01-24 09:23:13.316509
3318,9715.0,2021-01-10 20:28:42.486189
3321,8639.0,2021-02-09 15:56:57.035251
3326,,
3343,9127.0,2021-01-29 20:12:18.163693
3345,12137.0,2021-02-02 18:11:10.892212
3357,7334.0,2021-01-22 02:22:35.492011
3368,10207.0,2021-02-01 16:51:35.463878
3369,10153.0,2021-02-08 18:50:16.191566
3371,8580.0,2021-01-26 08:54:49.837918
3377,7205.0,2021-02-11 11:08:33.664677
3388,10771.0,2021-01-31 15:59:01.512052
3391,8090.0,2021-01-20 02:55:17.879925
3395,,
3396,9403.0,2021-01-30 01:05:46.342934
3397,11763.0,2021-01-24 05:53:47.107924
3400,14647.0,2021-01-21 19:21:40.400612
3401,15629.0,2021-01-16 03:35:30.295107
3405,9550.0,2021-02-05 09:25:49.092192
3409,8128.0,2021-01-23 15:14:44.808800
3416,9869.0,2021-02-08 17:07:28.088070
3419,10871.0,2021-01-24 09:09:35.916031
3424,,
3428,,
3443,6941.0,2021-01-22 03:13:33.546681
3445,7338.0,2021-02-02 18:09:36.688906
3448,16180.0,2021-02-01 00:51:38.939849
3457,9726.0,2021-01-10 15:04:16.348964
3459,8584.0,2021-01-21 07:50:49.059192
3461,5486.0,2021-01-29 22:47:12.970757
3463,7878.0,2021-01-16 16:57:26.751375
3475,8025.0,2021-02-03 20:44:43.898005
3477,13148.0,2021-01-26 13:46:54.500344
3484,10412.0,2021-01-18 07:37:30.787360
3488,8114.0,2021-01-16 10:12:25.290231
3501,16980.0,2021-02-03 23:54:57.438281
3504,8271.0,2021-01-11 09:46:35.235127
3506,12532.0,2021-02-07 10:09:20.492414
3509,15643.0,2021-01-14 01:54:05.974594
3510,11378.0,2021-01-19 11:28:04.018381
3513,11558.0,2021-02-01 22:21:56.512957
3517,,
3519,7564.0,2021-01-19 21:59:26.357660
3520,11540.0,2021-02-07 03:51:34.973326
3521,,
3525,,
3527,16263.0,2021-01-09 09:21:12.359015
3531,11402.0,2021-01-11 05:23:24.942649
3532,17210.0,2021-02-06 22:11:57.688819
3536,10884.0,2021-01-14 07:48:18.870056
3539,13423.0,2021-01-13 09:37:07.670280
3541,10158.0,2021-01-18 10:04:23.832212
3542,6788.0,2021-01-16 18:32:06.407449
3544,8758.0,2021-01-27 23:18:08.993986
